word,level,meaning,sentence
advisory,6,提供忠告的,The company issued an advisory about the storm.
aesthetic,6,美感的,The building has great aesthetic value.
affectionate,6,摯愛的；充滿深情的,She gave her mother an affectionate hug.
affiliate,6,分支機構；使隸屬,The company is an affiliate of a larger corporation.
affirm,6,肯定；斷言,He affirmed that the story was true.
airtight,6,密閉的,Store the food in an airtight container.
airway,6,航空公司；航線,The airline opened a new airway to Europe.
algebra,6,代數,Algebra is a branch of mathematics.
alienate,6,使不和,His rude behavior alienated his friends.
align,6,使排列整齊；使結盟,Please align the chairs in a row.
allege,6,聲稱,The police allege that he stole the money.
alligator,6,短吻鱷,An alligator was seen in the swamp.
altitude,6,高度,The plane is flying at a high altitude.
aluminum,6,鋁,The cans are made of aluminum.
ambiguity,6,意義含糊,The ambiguity of his answer confused us.
amid/amidst,6,在…當中,She smiled amid the noisy crowd.
amplify,6,擴大；放大,The microphone amplifies the speaker's voice.
analogy,6,相似,He drew an analogy between the heart and a pump.
analytical,6,分析的,She has an analytical mind.
anchor,6,錨；新聞主播,The ship dropped its anchor in the bay.
animate,6,使有生氣；賦予生命,The cartoon characters are animated by computers.
annoyance,6,惱怒；令人厭煩的事,His constant questions were an annoyance.
anthem,6,聖歌,The national anthem was played before the game.
antibiotic,6,抗生素,The doctor prescribed an antibiotic for the infection.
anticipation,6,期盼,The children waited in anticipation of the trip.
antonym,6,反義詞,'Hot' is the antonym of 'cold'.
applaud,6,鼓掌,The audience applauded the singer warmly.
applicable,6,適用的,This rule is not applicable to children.
apprentice,6,學徒,He worked as an apprentice to a carpenter.
approximate,6,大約的；接近,The approximate cost is one hundred dollars.
archaeology,6,考古學,She studied archaeology at university.
archive,6,檔案,The old letters are kept in the archive.
arithmetic,6,算術的,He is good at mental arithmetic.
ascend,6,上升；攀登,They began to ascend the mountain.
aspire,6,渴望；立志,She aspires to become a doctor.
assassinate,6,行刺,They plotted to assassinate the king.
asthma,6,氣喘,He uses an inhaler for his asthma.
astray,6,誤入歧途地,The guide led us astray.
astronaut,6,太空人,The astronaut walked on the moon.
astronomer,6,天文學家,The astronomer studied the stars.
astronomy,6,天文學,He has been interested in astronomy since childhood.
attain(ment),6,達到；獲得,She attained her goal through hard work.
attendant,6,服務員,The flight attendant served us drinks.
audit,6,稽核；審計,The company's accounts were audited.
auditorium,6,禮堂,The concert was held in the school auditorium.
avert,6,避免；防止,Quick action averted a disaster.
aviation,6,航空(學),He works in the aviation industry.
awesome,6,令人敬畏的；很棒的,The view from the top was awesome.
awhile,6,片刻；一會兒,Please wait awhile.
bachelor,6,單身漢；學士,He earned a bachelor's degree in history.
backbone,6,脊椎；骨幹,He has no backbone and gives in easily.
badge,6,徽章,The police officer showed his badge.
banquet,6,宴會,The wedding banquet was held in a large hall.
barbarian,6,野蠻人,The barbarian tribes attacked the village.
bass,6,低音部,He sings bass in the choir.
batter,6,毀損,The waves battered the small boat.
beautify,6,美化,They planted flowers to beautify the park.
beep,6,嗶嗶聲,The computer made a beep when it started.
beforehand,6,事先,Let me know beforehand if you can come.
beverage,6,飲料,Coffee is a popular beverage around the world.
bilateral,6,雙邊的,The two countries signed a bilateral agreement.
blaze,6,烈火；光輝,The blaze destroyed the old barn.
bleach,6,漂白劑；漂白,She used bleach to clean the bathroom.
blond/blonde,6,金髮的；金髮碧眼的人,The blonde woman smiled at me.
blot,6,污漬；弄髒,There was an ink blot on the paper.
blunt,6,鈍的；直率的,He gave a blunt answer.
bodily,6,身體的,He suffered bodily harm in the accident.
booklet,6,小冊子,The booklet contains useful information.
bosom,6,胸部；胸懷,She held the child to her bosom.
boulevard,6,林蔭大道,They walked along a wide boulevard.
boxing,6,拳擊,Boxing is a tough and dangerous sport.
boycott,6,抵制,The group decided to boycott the company's products.
brace,6,支撐物,He wore a brace on his injured knee.
brassiere/bra,6,胸罩,She bought a new bra.
breadth,6,寬度；廣度,The breadth of his knowledge impressed us.
breakdown,6,故障,The car had a breakdown on the highway.
breakup,6,分手；解散,The breakup of their marriage was sad.
bribe,6,賄賂,He was arrested for taking a bribe.
brink,6,邊緣,The company was on the brink of bankruptcy.
broaden,6,加寬,Travel can broaden your mind.
brochure,6,小冊子,The travel agency gave us a colorful brochure.
broil,6,燒烤,We decided to broil the fish.
brook,6,小河,A clear brook runs through the forest.
broth,6,肉湯；高湯,She made chicken broth for the soup.
brotherhood,6,兄弟情誼,They shared a strong brotherhood.
bulky,6,笨重的；龐大的,The bulky package was hard to carry.
bureaucrat,6,官僚,The bureaucrat processed the paperwork slowly.
bypass,6,旁道；繞過,We took the bypass to avoid the traffic.
caffeine,6,咖啡因,Coffee contains a lot of caffeine.
calculator,6,計算機,She used a calculator to solve the math problem.
calligraphy,6,書法,He practices Chinese calligraphy.
cape,6,披肩；海角,The hero wore a red cape.
capsule,6,膠囊,Take one capsule after each meal.
caption,6,說明文字,The caption under the photo explained the scene.
captive,6,被俘虜的,The captive soldiers were held in a camp.
captivity,6,囚禁,The wild animal was kept in captivity.
cardboard,6,紙板,The box is made of cardboard.
cardinal,6,紅衣主教,The cardinal led the religious ceremony.
carefree,6,無憂無慮的,She lived a carefree life in the countryside.
caretaker,6,照顧者；看管人,The caretaker looks after the building.
carton,6,紙盒；紙箱,She bought a carton of milk.
cashier,6,出納員,The cashier counted the money carefully.
casualty,6,傷亡者,The accident caused several casualties.
catastrophe,6,災難,The flood was a terrible catastrophe.
cater,6,承包伙食,The hotel will cater the wedding.
caterpillar,6,毛蟲,A caterpillar will become a butterfly.
cavity,6,蛀洞；腔,The dentist filled the cavity in my tooth.
celery,6,芹菜,She added celery to the soup.
cellular,6,細胞的；蜂巢式的,The cellular structure of the plant is complex.
Celsius,6,攝氏（溫標）,Water boils at 100 degrees Celsius.
cement,6,水泥；黏合,The workers mixed cement for the foundation.
census,6,調查,The government takes a census every ten years.
ceramic,6,陶器(藝)的,She bought a set of ceramic cups.
certify,6,證明；發證書,The doctor certified that he was fit to work.
chairperson/chair/chairman/chairwoman,6,主席；董事長,The chairperson opened the meeting.
champagne,6,香檳,They celebrated with a bottle of champagne.
chant,6,反覆吟誦；聖歌,The crowd chanted the team's name.
charitable,6,仁慈的,She is charitable to those in need.
checkup,6,檢查,He went to the doctor for a regular checkup.
chemist,6,化學家,The chemist developed a new medicine.
chestnut,6,栗子；栗色的,She roasted chestnuts on the fire.
chili,6,辣椒,He added chili to the sauce.
chimpanzee,6,黑猩猩,The chimpanzee is a clever animal.
chirp,6,（鳥、蟲）啁啾聲,The birds chirped in the morning.
cholesterol,6,膽固醇,Eating too much fat can raise your cholesterol.
cigar,6,雪茄,He smoked a cigar after dinner.
civilize,6,使開化,The teacher tried to civilize the wild children.
clam,6,蛤蜊,We dug for clams on the beach.
clasp,6,緊握；扣環,She clasped the necklace around her neck.
clearance,6,清除；許可,The store is having a clearance sale.
climax,6,高潮,The movie reaches its climax in the final scene.
clockwise,6,順時針方向的,Turn the knob clockwise to open the door.
clone,6,複製；複製體,Scientists cloned a sheep.
closure,6,關閉,The closure of the factory left many people jobless.
coalition,6,聯合,The two parties formed a coalition government.
coastline,6,海岸線,The country has a long and beautiful coastline.
collision,6,衝突,The collision between the two cars caused serious damage.
colloquial,6,口語的,Colloquial English is different from formal English.
comet,6,彗星,A comet appeared in the night sky.
commonplace,6,平凡的,Such mistakes are commonplace among beginners.
commonwealth,6,聯邦；國協,The Commonwealth is an association of nations.
communicative,6,愛說話的,She is a friendly and communicative person.
comparative,6,相比而言的,The comparative study showed clear differences.
compass,6,指南針；圓規,He used a compass to find the direction.
compile,6,編纂,They compiled a list of all the students.
complement,6,補足物,This wine is a perfect complement to the meal.
complexion,6,氣色,Her complexion looks healthy and bright.
comprehensive,6,廣泛的,The report gives a comprehensive analysis of the problem.
compute,6,估算；推算,The computer can compute the result quickly.
computerize,6,使電腦化,The company decided to computerize its records.
comrade,6,同伴,He fought alongside his comrades in the war.
concession,6,讓步,Both sides made concessions to reach an agreement.
concise,6,簡潔的,Please give a concise answer.
condense,6,使凝結(濃縮),You can condense the report into two pages.
confederation,6,同盟,The tribes formed a confederation for mutual protection.
congressman/congresswoman,6,國會議員,The congressman voted for the bill.
conquest,6,征服,The conquest of the city took three months.
conscientious,6,盡責的,She is a conscientious worker who never misses a deadline.
conserve,6,節約；保育,We must conserve water during the drought.
consolation,6,慰藉,His kind words were a great consolation to her.
console,6,安慰,She tried to console the crying child.
consonant,6,子音,"B, C, D are consonants."
conspiracy,6,陰謀,They were arrested for taking part in a conspiracy.
contention,6,爭論；論點,His contention was that the plan would fail.
contestant,6,參賽者,Each contestant had to answer three questions.
continuity,6,連續性,The continuity of the story was broken.
contradict,6,否認,He contradicted his earlier statement.
convene,6,召集,The chairman will convene a meeting tomorrow.
coral,6,珊瑚；珊瑚色的,The coral reef is full of colorful fish.
corpse,6,屍體,The police found a corpse in the river.
correspondence,6,通信；一致,They kept up a correspondence for years.
cosmetic,6,化妝品；美容的,She spends a lot of money on cosmetic products.
cosmetics,6,化妝品,She works for a cosmetics company.
counterpart,6,互相對應的人(物),The minister met his Japanese counterpart.
coupon,6,優待券,She used a coupon to get a discount.
courtyard,6,庭院,The children played in the courtyard.
cowardly,6,膽小的,It was a cowardly act to run away.
cozy,6,舒適的；溫馨的,The small room was warm and cozy.
crackdown,6,取締,The government launched a crackdown on illegal gambling.
cracker,6,薄脆餅乾,He ate crackers with cheese.
cram,6,填塞,He tried to cram all the books into one bag.
cramp,6,抽筋,She got a cramp in her leg while swimming.
crater,6,火山口；坑洞,The crater was filled with water.
credible,6,可信的,The witness gave a credible account of the accident.
crocodile,6,鱷魚,A crocodile was swimming in the river.
crossing,6,交叉口,Turn left at the next crossing.
crutch,6,拐杖,He walked with a crutch after the accident.
cub,6,幼獸,The lion cub stayed close to its mother.
cucumber,6,黃瓜,She added cucumber to the salad.
cultivate,6,耕作；培養,Farmers cultivate the land to grow crops.
cumulative,6,累積的,The cumulative effect of the drug can be harmful.
curb,6,抑制,The government took steps to curb inflation.
curfew,6,宵禁,The city imposed a curfew after the riots.
curry,6,咖哩食品,We had chicken curry for dinner.
customary,6,習慣上的,It is customary to shake hands when you meet.
cynical,6,憤世嫉俗的,He has a cynical view of politics.
dazzle,6,使目眩,The bright lights dazzled her eyes.
deafen,6,使聽不見,The loud music nearly deafened me.
decisive,6,果斷的,She made a decisive move to end the argument.
dedication,6,奉獻；投入,Her dedication to the job is admirable.
deduct,6,扣除,The tax will be deducted from your salary.
deem,6,視為,The plan was deemed a success.
default,6,預設；違約,He lost the case by default.
defect,6,缺點,The car has a small defect in the engine.
defiance,6,反抗；違抗,She acted in defiance of the rules.
definitive,6,決定性的；最終的,This is the definitive answer.
dental,6,牙齒的；齒音(的),She has a dental appointment this afternoon.
deplete,6,使枯竭,Overfishing can deplete the ocean's resources.
deprive,6,剝奪,The war deprived many children of their education.
descent,6,下降,The plane began its descent into the airport.
despise,6,藐視,He despised her for being dishonest.
destined,6,命中注定的,They were destined to meet.
detach,6,分開,You can detach the keyboard from the screen.
detain,6,拘留；耽擱,The police detained the suspect for questioning.
detention,6,拘留；留校察看,He got detention for being late.
deter,6,制止,The high price deterred many buyers.
detergent,6,洗潔劑,She used detergent to wash the dishes.
devour,6,狼吞虎嚥；吞沒,The hungry boy devoured his dinner.
diabetes,6,糖尿病,He has to watch his diet because of diabetes.
dictate,6,使聽寫；命令,The teacher dictated a passage to the class.
dictation,6,聽寫；命令,We had a dictation test today.
dictator,6,獨裁者,The dictator ruled the country with an iron fist.
dictatorship,6,獨裁統治,The country suffered under a dictatorship.
diesel,6,柴油,The truck runs on diesel.
differentiate,6,區分,It is hard to differentiate between the two twins.
diplomacy,6,外交,Diplomacy is often better than war.
directive,6,指令；指示,We received a directive from headquarters.
disable,6,使失去能力,The accident disabled him for life.
disastrous,6,多災多難的,The expedition was disastrous from the start.
disbelief,6,不相信,She stared at him in disbelief.
discard,6,摒棄,Please discard any old newspapers.
discharge,6,排出；釋放,The factory discharged waste into the river.
disciple,6,門徒,He was a faithful disciple of the great master.
disciplinary,6,紀律上的,The school took disciplinary action against the students.
disclosure,6,揭露,The disclosure of the secret caused a scandal.
discomfort,6,不舒適,He felt some discomfort after the surgery.
discreet,6,考慮周到的,She was discreet about her friend's secret.
disgrace,6,恥辱；使蒙羞,His behavior brought disgrace to the family.
dismay,6,使驚慌,The news filled everyone with dismay.
dispensable,6,可有可無的,This old chair is dispensable.
dispense,6,分配；發放,The machine dispenses drinks.
disposable,6,可丟棄的,They used disposable cups at the party.
disposal,6,處理；配置,The safe disposal of waste is important.
dispose,6,處理；配置,Please dispose of your trash properly.
dissent,6,異議；不同意,There was some dissent among the members.
distraction,6,分心；分散注意力的事物,Noise is a constant distraction.
distress,6,悲痛,The loss of her pet caused her great distress.
disturbance,6,干擾；騷動,The disturbance woke everyone up.
diversify,6,使多樣化,The company decided to diversify its products.
diversion,6,轉換,The road diversion took us through a small town.
divert,6,使轉向；轉移,The traffic was diverted to another road.
dividend,6,股息,The company paid a generous dividend to its shareholders.
doom,6,厄運；注定,The plan was doomed to fail from the beginning.
dormitory/dorm,6,學生宿舍,He lives in a university dormitory.
downward,6,向下的,The path led downward to the river.
downward/downwards,6,向下地,He looked downwards at his shoes.
doze,6,打瞌睡,He began to doze in front of the TV.
drastic,6,激烈的,The company had to take drastic measures to survive.
draught,6,草圖；草擬,The architect showed us the first draught of the building.
dresser,6,梳妝台,She put her jewelry on the dresser.
dressing,6,調味醬；敷料,She made a salad dressing with oil and vinegar.
dual,6,由兩部分構成的,The car has a dual purpose: family and work.
dubious,6,覺得可疑的,I felt dubious about his strange offer.
duration,6,持續,The duration of the flight is about three hours.
dusk,6,黃昏,We arrived at dusk.
dwarf,6,侏儒；矮小的,The dwarf stood no taller than a child.
dwell,6,居住,They dwell in a small village.
dwelling,6,住所；居住,The old dwelling was abandoned.
eccentric,6,古怪的(人),The eccentric old man talked to his cat.
eclipse,6,日、月)蝕,We watched the solar eclipse through special glasses.
edible,6,可食的；食用的,Are these mushrooms edible?
editorial,6,社論,The newspaper published an editorial about the new law.
electrician,6,電工；電氣技師,The electrician fixed the broken wires.
elevate,6,使提高,The platform was elevated above the ground.
emigrant,6,移民,The emigrant left his country to find a better life.
emigrate,6,移居國外,They decided to emigrate to Australia.
emigration,6,移居國外,Emigration to the city increased.
encyclopedia,6,百科全書,She looked up the word in an encyclopedia.
endeavor,6,努力；盡力,He endeavored to finish the work on time.
endowment,6,天資,He has a natural endowment for music.
endurance,6,耐力,Running a marathon requires great endurance.
enhance(ment),6,增加,The new paint enhanced the beauty of the room.
enlighten(ment),6,敵發,The book enlightened me about many things.
enrich(ment),6,使富裕,Travel can enrich your life in many ways.
enroll(ment),6,使加入；註冊,She decided to enroll in a French class.
equalize,6,使平等；使相等,The government tried to equalize opportunities.
equate,6,使相等；視為同等,People often equate money with happiness.
escort,6,護衛(者),The police escorted the witness to the court.
esteem,6,尊敬,We hold our teacher in high esteem.
eternity,6,永恆,The stars seem to last for eternity.
evacuate,6,撤離；疏散,The villagers were evacuated before the flood.
evergreen,6,常青樹(的),The pine is an evergreen tree.
evoke,6,喚起,The song evoked memories of my childhood.
examinee,6,應試者,Each examinee must bring a pencil.
examiner,6,主考人；審查員,The examiner asked me several questions.
excel,6,擅長,She excels in both math and science.
excerpt,6,摘錄,She read an excerpt from the novel.
excess,6,過量的；過剩,An excess of sugar is bad for you.
exclusion,6,排除,His exclusion from the team surprised us.
exempt,6,豁免(的)；被免除義務者,He is exempt from military service.
exert,6,運用；施加（影響力）,He exerted pressure on them to agree.
expenditure,6,支出；花費,The government's expenditure on health increased.
expiration,6,期滿；截止,The expiration date is on the label.
expire,6,期滿,My passport will expire next year.
extract,6,拔出；摘錄,The dentist had to extract the bad tooth.
extracurricular,6,課外的,She takes part in many extracurricular activities.
eyelash/lash,6,睫毛,She has long eyelashes.
eyelid,6,眼皮,The eyelid protects the eye.
eyesight,6,視力,His eyesight has gotten worse over the years.
fable,6,寓言；虛構的故事,The story of the tortoise and the hare is a fable.
faction,6,派系,The party split into two factions.
Fahrenheit,6,華氏（溫標）,Water freezes at 32 degrees Fahrenheit.
falter,6,搖晃；猶豫,His voice faltered as he spoke.
familiarity,6,熟悉,Familiarity with the subject is helpful.
fascination,6,著迷；魅力,She has a fascination with ancient Egypt.
feasible,6,可行的,The plan is not feasible.
feeble,6,虛弱的,The old man was feeble and needed help.
feminine,6,女性的；女性化的,The dress has a feminine style.
fertility,6,肥沃；生育力,The soil's fertility is important for farming.
fertilizer,6,肥料；促進發展者,The farmer spread fertilizer on the field.
fiancé/fiance,6,未婚夫（妻）,She introduced her fiancé to her parents.
fin,6,魚鰭,The fish uses its fins to swim.
finite,6,有限的,We have a finite amount of time.
firecracker,6,鞭炮,The children set off firecrackers.
fireproof,6,防火的,The safe is fireproof.
fishery,6,漁業；漁場,The fishery provides jobs for the town.
flake,6,薄片；剝落,A flake of snow landed on my hand.
flaw,6,瑕疵；缺點,There is a flaw in your argument.
flourish,6,繁榮興盛；茁壯成長,The business began to flourish.
flunk,6,不及格；當掉,He flunked the math test.
foe,6,敵人,He faced his foe bravely.
folklore,6,民俗；民間傳說,The story is part of local folklore.
formidable,6,令人望而生畏的；強大的,She is a formidable opponent.
formulate,6,制定；規劃,They formulated a new policy.
forsake,6,拋棄；放棄,He would never forsake his family.
forthcoming,6,即將到來的,The forthcoming election is important.
fortify,6,強化；加強防禦,They fortified the city walls.
fowl,6,家禽,They keep fowl for eggs and meat.
fracture,6,骨折；裂縫,He suffered a fracture in his leg.
fragrance,6,芬芳,The fragrance of flowers filled the room.
fragrant,6,芳香的,The fragrant flowers filled the garden.
frantic,6,發狂似的；驚慌失措的,She was frantic when she lost her keys.
freak,6,怪人；反常的,A freak storm hit the coast.
freeway,6,高速公路,We drove along the freeway for two hours.
friction,6,摩擦；摩擦力,Friction between the two groups increased.
fume,6,冒煙；發怒,He was fuming about the delay.
fury,6,狂怒,She was in a fury over the mistake.
fuse,6,保險絲；融合,The fuse blew and the lights went out.
fuss,6,小題大作；大驚小怪,Don't make a fuss over a small mistake.
gallop,6,疾馳；飛奔,The horse began to gallop.
gangster,6,歹徒；幫派分子,The gangster was arrested.
garment,6,衣服,She wore a beautiful garment.
gauge,6,標準度量,The gauge shows the amount of fuel left.
gay,6,同性戀的；愉快的,They are a gay couple.
geographical,6,地理學的,The geographical features of the area are varied.
geometry,6,幾何學,Geometry is my favorite math class.
glacier,6,冰河,The glacier is melting due to global warming.
glamorous,6,魅力四射的,She looked glamorous at the party.
glamour,6,魅力,The glamour of the movie star attracted many fans.
gleam,6,一絲光線,A gleam of light came through the window.
glide,6,滑行,The skater began to glide across the ice.
glitter,6,閃爍,The gold glittered in the sunlight.
gloom,6,陰暗；憂鬱,A feeling of gloom filled the room.
goalkeeper,6,守門員,The goalkeeper saved the penalty kick.
goodwill,6,善意,The gift was given as a gesture of goodwill.
gorilla,6,大猩猩,The gorilla is a powerful animal.
gospel,6,主義,He spread the gospel of peace and love.
grapefruit,6,葡萄柚,She had a grapefruit for breakfast.
graze,6,吃草；擦傷,The cows graze in the field.
grease,6,油脂,The mechanic removed the grease from his hands.
groan,6,呻吟,He let out a groan of pain.
growl,6,咆哮,The dog growled at the stranger.
grumble,6,發怨言,The workers began to grumble about the long hours.
hacker,6,駭客,The hacker broke into the computer system.
hail,6,歡迎,The crowd hailed the returning hero.
hamper,6,阻礙；妨礙,The bad weather hampered our progress.
handicap,6,障礙；不利條件,His lack of experience is a serious handicap.
handicraft,6,手工藝,She sells handicraft at the market.
harass(ment),6,騷擾,He was accused of sexual harassment.
harden,6,使變硬；使堅強,The cold weather hardened the ground.
harmonica,6,口琴,He played a tune on his harmonica.
harness,6,馬具,The horse was fitted with a leather harness.
haunt,6,常出沒於；縈繞心頭,The old house is said to be haunted.
headphone(s),6,耳機,She put on her headphones and listened to music.
healthful,6,有益健康的,A healthful diet includes fruits and vegetables.
hearty,6,衷心的；豐盛的,We had a hearty meal.
hedge,6,樹籬,They planted a hedge around the garden.
heighten,6,增高,The music helped heighten the tension in the scene.
hemisphere,6,半球,The Northern Hemisphere is colder in winter.
heroic,6,英勇的,His heroic actions saved the child.
heroin,6,海洛英,Heroin is a dangerous and illegal drug.
heterosexual,6,異性戀的,The survey asked about heterosexual and homosexual relationships.
hierarchy,6,階級組織,The company has a strict hierarchy.
hijack,6,劫取,The terrorists tried to hijack the plane.
hoarse,6,沙啞的,His voice was hoarse from shouting.
homosexual,6,同性戀,The novel tells the story of a homosexual couple.
honorary,6,榮譽的,She received an honorary degree.
hospitable,6,好客的,The local people were very hospitable to us.
hospitality,6,好客；殷勤款待,Thank you for your hospitality.
hospitalize,6,使住院,He was hospitalized for a week.
hostel,6,旅舍,We stayed at a cheap hostel during our trip.
hover,6,盤旋；徘徊,The helicopter hovered above the building.
humiliate,6,屈辱,He felt humiliated when he was criticized in public.
hunch,6,預感；直覺,I have a hunch that she is right.
hurdle,6,跨欄；障礙,The final hurdle is the exam.
hybrid,6,混合的；混合物,The car is a hybrid of gas and electric.
hygiene,6,衛生,Good hygiene is important to prevent disease.
hypocrite,6,偽君子,He is a hypocrite who says one thing and does another.
iceberg,6,冰山,Only the tip of the iceberg is visible.
illuminate,6,照亮,The streetlights illuminate the road at night.
imminent,6,逼近的,"The storm is imminent, so we should stay inside."
imperative,6,必要的；命令的,It is imperative that we leave now.
imperial,6,帝國的,The imperial palace is a major tourist attraction.
implicit,6,暗示的,There was an implicit warning in his words.
imposing,6,氣勢雄偉的,The imposing building dominated the skyline.
imprison(ment),6,監禁,He was sentenced to life imprisonment.
incline,6,傾向；使傾斜,I incline to agree with you.
inclusive,6,包含的；包容的,The price is inclusive of tax.
incur,6,招致,His careless remarks incurred the anger of his boss.
indifference,6,不關心,She showed complete indifference to his feelings.
indignant,6,憤慨的,He was indignant about the unfair treatment.
induce,6,誘使；引起,Nothing could induce him to change his mind.
industrialize,6,使工業化,The country began to industrialize in the 19th century.
infectious,6,傳染性的,The disease is highly infectious.
infer,6,推斷,"From his tone, I inferred that he was angry."
inflict,6,予以(打擊等),The storm inflicted heavy damage on the town.
inhabit,6,居住於,Many species inhabit the rainforest.
inhabitant,6,居民,The island has only a few hundred inhabitants.
injustice,6,不公正,He fought against social injustice.
inland,6,內陸的；內陸地,They traveled inland from the coast.
innumerable,6,無數的,There are innumerable stars in the sky.
inquire,6,詢問；查詢,She inquired about the train schedule.
insistence,6,堅持,His insistence on perfection annoyed us.
instinctive,6,本能的,Her reaction was instinctive.
intake,6,攝取量；納入,Reduce your intake of sugar.
intellect,6,理解力,She has a sharp intellect.
interpreter,6,口譯者,The interpreter translated for the foreign guests.
intersection,6,橫切,Turn right at the next intersection.
intervene,6,介入；干預,The teacher intervened in the argument.
intimacy,6,親密,The intimacy between them was obvious.
intimidate,6,脅迫,They tried to intimidate the witness.
intonation,6,語調,Her intonation showed that she was surprised.
intrigue,6,密謀；陰謀,The court was full of intrigue and betrayal.
intrude,6,侵入；打擾,I hope I am not intruding.
intruder,6,入侵者,The intruder was caught by the police.
invaluable,6,無價的；極珍貴的,Your advice has been invaluable.
invariably,6,始終如一地；總是,He is invariably late.
inventory,6,存貨；清單,The store takes inventory at the end of the month.
ironic,6,諷剌的,It is ironic that he became a teacher after failing school.
irritable,6,急躁的,He is often irritable when he is tired.
irritate,6,激怒,The smoke irritated my eyes.
isle,6,島；小島,They visited a small isle in the Pacific.
itch,6,發癢,My skin began to itch after the insect bite.
ivy,6,常春藤,Ivy covered the old wall.
jade,6,玉,The statue is made of jade.
janitor,6,工友；管理員,The janitor cleans the school at night.
jasmine,6,茉莉,The jasmine flowers smelled sweet.
jingle,6,叮噹聲,The bells made a jingle.
jockey,6,騎師,The jockey rode the horse to victory.
jolly,6,快活的；愉快的,He is a jolly old man.
joyous,6,快樂的,The joyous children ran happily in the park.
junction,6,連接,The accident happened at a busy junction.
kin,6,親屬；家人,His kin live in the countryside.
kindle,6,點燃；引發,The book kindled her interest in history.
knowledgeable,6,博識的,He is a knowledgeable professor.
lad,6,少年,The lad helped the old man cross the street.
landlady,6,女房束,The landlady collected the rent every month.
landslide,6,山崩,The heavy rain caused a landslide.
latitude,6,緯度,The latitude of this city is about 25 degrees north.
lavish,6,奢華的；大量的,They threw a lavish party.
layman,6,門外漢,He explained the theory in simple terms for the layman.
layout,6,版面設計；布局,The layout of the magazine is attractive.
lease,6,租約,They signed a two-year lease for the apartment.
legislator,6,立法者,The legislator proposed a new law.
lengthy,6,冗長的,The meeting was lengthy and boring.
lesbian,6,女同性戀者,The film tells the story of a lesbian couple.
lessen,6,減少,Exercise can lessen stress.
lethal,6,致命的,The poison is lethal to humans.
liable,6,應負責任的；易於……的,You are liable for any damage.
liberate,6,解放,The soldiers liberated the prisoners.
liberation,6,解放,The liberation of the city was celebrated.
lieutenant,6,陸軍中尉,The lieutenant gave orders to his troops.
lifelong,6,終生的,She has been a lifelong friend.
lighten,6,照亮,The lamp lightened the dark room.
limp,6,跛行,He walked with a limp after the injury.
liner,6,班機；客輪,The ocean liner crossed the Atlantic.
linger,6,逗留,The smell of fresh bread lingered in the kitchen.
lining,6,襯裡,The coat has a warm lining.
liter,6,公升,She bought a liter of milk.
literacy,6,識字；讀寫能力,The country has a high literacy rate.
literal,6,字面上的,Don't take his words in a literal sense.
literate,6,文雅的,She is a highly literate person.
livestock,6,家畜,The farmer keeps livestock on his land.
lizard,6,蜥蜴,A lizard ran across the hot rock.
locker,6,置物櫃,He put his books in his locker.
lodge,6,小屋；投宿,We stayed at a mountain lodge.
lofty,6,崇高的；高聳的,He has lofty ambitions.
logo,6,標識；商標,The company's logo is printed on the bag.
lonesome,6,寂寞的,He felt lonesome after his friends left.
longevity,6,長壽,Good diet and exercise promote longevity.
longitude,6,經度,The longitude of Taipei is about 121 degrees east.
lotion,6,外用藥水；化妝水,She applied lotion to her dry skin.
lottery,6,獎券；彩票,He won a small prize in the lottery.
lotus,6,蓮；忘憂樹,The lotus flowers bloomed in the pond.
loudspeaker,6,揚聲器,The announcement came through the loudspeaker.
lucrative,6,可獲利的；賺錢的,He started a lucrative business.
lullaby,6,搖籃曲,She sang a lullaby to the baby.
lunar,6,陰曆的；月亮的,The Lunar New Year is an important holiday.
lure,6,誘惑；誘餌,The store uses discounts to lure customers.
lush,6,茂盛的,The garden is lush and green.
madam/ma’am,6,夫人；太太；小姐,"May I help you, madam?"
magnify,6,擴大；誇大；誇獎,A microscope can magnify small objects.
maiden,6,少女,The maiden wore a beautiful white dress.
mainland,6,大陸,They traveled from the island to the mainland.
majestic,6,莊嚴的,The majestic mountains rose above the valley.
majesty,6,威嚴；王權,The queen was treated with great majesty.
manuscript,6,草稿；手稿,The author sent his manuscript to the publisher.
maple,6,楓樹,The maple leaves turn red in autumn.
mar,6,損毀；破壞,The scratches marred the table's surface.
marginal,6,空白處的；邊際的,The improvement was only marginal.
martial,6,軍事的,Martial arts require discipline and strength.
marvel,6,令人驚奇或驚喜的事物,The Great Wall is a marvel of engineering.
mastery,6,控制；熟練,He showed complete mastery of the piano.
mediate,6,調解；斡旋,The UN tried to mediate the conflict.
medieval,6,中古的；中世紀的,The castle was built in medieval times.
meditate,6,冥想；沉思,He meditates for twenty minutes every morning.
meditation,6,沉思；冥想,Meditation helps me relax and focus.
melancholy,6,悲哀；憂鬱,A melancholy mood filled the room.
mentality,6,智力；心性,He has a positive mentality about life.
merchandise,6,商品,The store sells a variety of merchandise.
mermaid,6,美人魚,The little girl dressed as a mermaid.
migrant,6,遷徙的；移民,Migrant workers often face difficulties.
mimic,6,模仿,He can mimic many famous voices.
mingle,6,混合,She mingled with the guests at the party.
miraculous,6,奇蹟般的,Her recovery was miraculous.
