word,level,meaning,sentence
quote,3,引用,
rabbit,1,兔,
race,1,比賽,
racial,3,種族的,
rack,5,置物架,
radar,4,雷達,
radiate,6,發射,
radio,1,收音機,
rag,3,破布,
rage,4,發怒,
raid,5,突擊,
railroad/railway,2,鐵路,
rain,1,雨,
rainbow,1,彩虹,
raincoat,2,雨衣,
rainfall,4,降雨,
rainy,1,多雨的,
raise,1,舉起；上漲,
rally,5,集合；開玩笑,
range,2,區域,
rank,3,等級；並排,
rapid,2,快的,
rare,2,珍貴的,
rat,2,鼠,
rate,3,比率；評估,
rather,2,與其不如,
ratify,6,批准,
rational,5,理性的,
raw,3,生的,
ray,3,光線,
razor,3,舌」鬍刀,
reach,1,抵達,
react,3,反應,
reaction,3,反應,
read,1,讀,
ready,1,有準備的,
real,1,真的,
realistic,4,理論的,
reality,2,真實性,
realize,2,了解,
reason,1,理由,
reasonable,3,有理由的；合理的,
reassure,5,使安心,
rebel,4,反抗者,
rebellion,5,造反,
recall,4,想出,
receipt,3,收到；收據,
receive,2,收到,
receiver,3,接受者；受話器,
recent,2,最近的,
reception,4,接收,
recession,5,經濟衰退,
recipient,5,接受者,
reckless,6,輕率的,
reckon,6,推斷,
recognition,4,承認,
recognize,3,承認,
reconcile,6,調解,
record,2,記錄,
recorder,3,記錄者,
recover,2,恢復,
recovery,4,復原,
recruit,5,招募,
recycle,4,使再循環；使回收使用,
red,1,紅色的,
reduce,3,減少,
refer,4,起因於…,
reference,4,委託,
referendum,6,公民投票,
refine(ment),6,提煉,
reflect,4,反射,
reflection,4,反映,
reform,4,改革,
refresh(ment),6,使給予活力,
refreshment(s),6,精神恢復,
refrigerator/fridge,2,冰箱,
refugee,4,難民,
refund,4,退款,
refusal,4,拒絕,
refuse,2,拒絕,
regard,2,注目；注意,
regarding,4,關於…,
region,2,地區,
regional,3,地區的,
register,4,記錄；登記,
registration,4,記錄,
regret,3,哀傷；遺憾,
regular,2,整齊的；規律的,
regulate,4,限制；控管,
regulation,4,管理；限制,
rehabilitate,6,使恢復,
rehearsal,5,排練；複述,
rehearse,6,詳述；排演,
reign,6,君主統治時期,
reject,2,拒絕；否認,
rejoice,6,高興,
relate,2,敘述,
relationship,2,親戚)關係,
relative,1,比較上的,
relax,3,放鬆,
release,3,解放,
reliable,3,可信賴的,
relief,3,解除,
relieve,4,減輕(痛苦),
religion,2,宗教,
religious,3,狂熱信仰的,
reluctant,4,不情願的；勉強的,
rely,3,信賴,
remain,3,殘留,
remark,4,論述；評論,
remarkable,4,該注意的,
remedy,4,治療,
remember,1,記得,
remind,3,使想起,
reminiscent,6,使人憶起…的,
remote,3,遠離的,
remove,2,除去,
renew,4,回復,
renowned,6,著名的,
rent,2,地租；承租,
repair,2,修理,
repay,5,償還,
repeat,1,重覆地說(做),
repetition,4,重覆,
reply,2,答覆,
report,1,報告；述說,
reporter,1,報告者,
represent,3,描寫,
representation,4,象徵,
representative,3,象徵的；例子,
republic,3,共和國,
republican,5,共和國的；共和主義者,
reputation,4,名聲,
request,3,要求,
require(ment),2,需求,
rescue,4,救助,
research,4,研究,
researcher,4,研究員,
resemblance,5,相似,
resemble,4,和…相似,
resent(ment),6,不滿,
reservation,4,保留,
reserve,3,預備,
reservoir,5,蓄水池,
reside,6,居住,
resign,4,辭職,
resignation,4,辭職；辭呈,
resist,3,反抗,
resistance,4,反抗,
resolution,4,決心,
resolve,4,決心；決定,
resort,5,前往,
resource,3,財產；資產,
respect,2,尊敬,
respectable,4,可敬的,
respectful,4,尊重的,
respective,6,個別的,
respond,2,回答,
response,3,回答,
responsibility,3,責任,
responsible,2,負責的,
rest,1,休息,
restaurant,1,餐廳,
restoration,6,恢復,
restore,4,歸還,
restraint,6,克制,
restrict,3,限制,
restroom,2,廁所,
result,2,結果；起因於…”,
resume,5,重新開始,
retail,5,零售；零售的(地),
retort,6,反駁,
retreat,4,後退；撒退,
retrieve,6,找回,
return,2,回復；歸還,
reunion,4,重新結合；聚會,
reveal,3,揭露,
revenge,4,報復,
reverse,5,相反的；反轉,
review,2,再檢查；複習,
revise,4,校正,
revision,4,修正,
revive,6,復活,
revolution,4,革新,
revolutionary,4,革命(性)的,
revolve,6,使旋轉,
reward,4,報酬,
rhetoric,5,修辭學,
rhythm,4,節奏,
rib,5,肋骨,
ribbon,3,絲帶,
rice,1,米,
rich,1,富有的,
rid,3,解除；免談,
riddle,4,謎題,
ride,1,騎；騎乘,
ridiculous,5,可笑的,
right,1,正確的,
rigorous,6,嚴密的,
ring,1,圈；圍住,
riot,5,暴動,
ripe,3,成熟的,
rise,1,上升；站起來,
risk,3,危險,
ritual,5,儀式的)活動,
rival,5,對手,
river,1,河流,
road,1,路,
roar,3,怒吼,
roast,3,吐司,
rob,3,搶劫,
robe,3,長袍,
robot,1,機器人,
rock,1,岩石,
rocket,3,火箭,
role,2,角色,
roll,1,滾動,
romance,4,羅曼蒂克,
romantic,3,羅曼蒂克的,
roof,2,屋頂,
room,1,房問,
rooster,2,公雞,
root,1,根,
rope,1,繩子,
rose,1,玫瑰,
rot,3,腐敗；腐朽,
rotation,6,旋轉,
rotten,3,腐敗的,
rough,3,不平的；粗魯的,
roughly,3,大體上,
round,1,圓的,
route,4,路線,
routine,3,慣常的,
row,1,爭吵,
royal,2,王室的,
royalty,6,皇室成員,
rub,2,摩擦,
rubber,2,橡膠,
rude,2,不禮貌的,
rug,3,小地毯,
rugged,6,崎嶇的,
ruin,4,毀滅,
rule,1,規則,
ruler,1,統治者,
rumor,3,謠言,
run,1,跑,
runner,2,奔跑的人,
rush,3,衝；急速前進,
rust,3,銹；生銹,
rusty,4,的鐵釘,
sack,3,大袋子,
sad,1,難過,
saddle,5,馬鞍,
safe,1,安全的,
safety,2,安全性,
sail,2,船；坐船旅行,
sailor,2,水手,
sake,3,為二好處著想,
salad,1,沙拉,
salary,3,薪水,
sale,1,出售；拍賣,
salt,1,鹽,
salute,6,行舉手禮,
salvage,6,搶救,
same,1,同樣的,
sample,2,樣品,
sand,2,沙,
sandal,5,涼鞋,
sandwich,2,三明治,
sanitation,6,衛生設備,
satellite,4,衛星,
satisfaction,4,滿意,
satisfactory,3,滿意的,
satisfy,2,滿意,
sauce,3,醬料,
sausage,3,香腸,
savage,6,兇猛的,
save,1,拯救,
saving(s),3,存款,
saw,2,鋸,
say,1,說,
scale(s),3,標準,
scan,5,細看；掃描,
scandal,5,醜聞,
scare,2,恐嚇,
scared,2,害怕的,
scarf,3,領巾,
scary,3,可怕的,
scatter,3,散開,
scene,2,場景,
scenery,4,風景,
schedule,2,時間表,
scholar,3,學者,
school,1,學校,
science,1,科學,
scientific,3,科學的,
scientist,3,科學家,
scold,4,責備,
score,2,刻痕；作訊號,
scorn,6,輕蔑；鄙視,
scout,3,偵察機,
scrap,5,碎片,
scrape,6,把…括除,
scratch,4,抓(傷),
scream,3,尖叫聲；尖叫,
screen,2,屏幕,
script,5,原稿,
scrutiny,6,細查,
sculpture,4,雕塑(品),
sea,1,海洋,
seal,3,海豹；印章,
search,2,搜尋,
season,1,季節,
seat,1,座位；坐下,
second,1,第 v.的；秒,
secondary,2,次要的,
secret,2,祕密的,
secretary,1,秘書,
section,2,地域,
secure,4,安全的,
security,3,安全,
seduce,6,慫恿；引誘,
seek,2,尋覓,
seem,2,似乎,
seize,4,扣押,
seldom,2,很少；不常,
select,2,挑選,
selection,2,選擇,
self,2,本身,
selfish,2,自私的,
sell,1,賣,
semester,3,一學期,
seminar,5,研討會,
send,1,送,
sensation,5,感覺,
sense,2,感官；覺得,
sensible,3,明智的,
sensitive,2,敏感的,
sentence,1,判決,
sentimental,5,感情上的,
separate,2,分開的,
separation,3,分開,
serious,1,嚴肅的,
sermon,6,說教；佈道,
servant,2,僕人,
serve,2,侍候,
service,1,服侍,
set,1,放置,
settle(ment),2,決定,
settler,4,移民,
several,1,幾個的；幾個,
severe,4,嚴格的,
sew,4,縫,
sex,2,性(別),
sexual,3,男女之問的,
shade,4,陰蔭,
shadow,3,陰影,
shady,4,遮蔭的,
shake,1,搖動,
shallow,3,淺的,
shame,2,恥辱,
shameful,4,可恥的,
shampoo,3,洗髮(精),
shape,1,形狀；做成,
share,1,分擔；分配,
sharp,1,尖銳的,
shave,4,刮鬍子；剃,
shed,5,使流出,
sheep,1,羊,
sheer,5,純粹的,
shelf,2,架子,
shell,2,外觀；外表,
shelter,4,避難所,
shepherd,3,牧羊人；引導,
shift,4,變換,
shine,2,光亮,
shiny,3,閃爍的,
ship,1,船,
shirt,1,襯衫,
shiver,5,顫抖,
shock,2,震驚,
shoe(s),1,鞋,
shoot,2,發射,
shop,1,商店,
shore,2,岸；濱,
short,1,短的,
shortage,5,短缺,
shortcoming,6,缺點,
shorten,3,使縮短,
shorts,1,短褲,
shortsighted,6,近視的,
shot,2,射擊,
shoulder,1,肩膀；肩負,
shout,1,喊叫(聲),
show,1,表演；展現,
shower,1,陣雨,
shrimp,3,小蝦；矮子,
shrink,3,縮小,
shut,2,關上,
shy,2,羞怯的,
sibling,5,手足,
sick,1,有病的,
sidewalk,2,人行道,
sigh,3,嘆息,
sight,1,視力；看見,
sightseeing,4,觀光,
sign,1,記號；簽字,
signal,3,信號,
signature,4,簽字,
significance,4,重要性,
significant,3,重要的,
silence,2,寂靜,
silent,2,寂靜的,
silk,3,絲,
silly,2,愚蠢的,
silver,2,銀製的；銀,
similar,2,相似的,
similarity,3,相似之處,
simple,1,簡單的,
simplicity,6,樸素,
simplify,6,使單純,
sin,3,罪惡,
since,1,從…以來,
sincere,3,真心誠意的,
sincerity,4,真誠,
sing,1,歌唱,
singer,1,歌手,
single,2,單一的,
singular,4,單數的,
sink,3,洗滌槽,
sir,1,先生,
sister,1,姊妹,
sit,1,坐,
site,4,場所,
situation,3,形勢,
size,1,尺寸,
skate,3,冰鞋；溜冰,
skeleton,5,骨骸,
sketch,4,素描,
skill,2,技巧,
skillful,3,熟練的,
skin,2,皮膚；剝…的皮,
skinny,3,消瘦的,
skip,3,輕跳；略過,
skirt,1,裙子,
sky,1,天空,
slam,5,使勁關閉,
slap,5,一巴掌,
slash,6,亂砍,
slave,3,奴隸,
sleep,1,睡眠,
sleepy,2,想睡的,
sleeve,3,衣服袖子,
slender,3,修長的；苗條的,
slice,3,片,
slide,2,打滑,
slight,4,輕微的,
slim,1,苗條的,
slip,2,滑倒,
slipper(s),2,拖鞋,
slippery,3,滑溜的,
slogan,4,口號,
slope,3,斜坡,
sloppy,6,馬虎的,
slow,1,緩慢的,
slum,6,貧民窟,
small,1,小的,
smart,1,聰明的,
smell,1,氣味；聞,
smile,1,微笑,
smog,5,煙霧,
smoke,1,煙；抽煙,
smooth,2,光滑的,
smuggle,6,走私,
snack,2,點心,
snail,2,牛,
snake,1,蛇,
snap,3,快照；突然折斷,
snatch,5,搶,
sneak,5,鬼鬼祟祟地走,
sneaker(s),6,鬼鬼祟祟做事的人,
sneeze,6,打噴嚏,
snow,1,雪,
snowy,2,多雪的,
so,1,所以,
soak,5,浸泡,
soap,2,肥皂,
sob,5,啜泣,
sober,5,清醒的,
soccer,2,足球,
social,2,社會的,
socialism,6,社會主義,
society,2,社會,
sociology,6,社會學,
sock(s),2,短襪,
soda,2,蘇打水,
sofa,1,沙發,
soil,2,土壤；弄髒,
solar,4,太陽的,
soldier,1,軍人,
sole,5,腳底(板)；鞋底,
solid,3,堅固的,
solidarity,6,團結,
solitary,6,獨居的,
solitude,6,孤獨,
solo,5,獨唱；單獨的,
solve,2,解答,
some,1,一些,
someday,3,有朝一日,
somehow,3,不知怎麼地,
someone/somebody,1,某人,
something,1,某物,
sometime,3,在將來某個時候,
sometimes,1,有時,
somewhat,2,有點,
somewhere,1,某處,
son,1,兒子,
song,1,歌曲,
soon,1,很快,
sore,1,疼痛的,
sorrow,3,悲傷,
sorry,1,感到抱歉的；感到遺憾的,
sort,2,種類；把·分類,
soul,2,靈魂,
sound,1,無恙的,
soup,1,湯,
sour,2,酸的,
source,2,來源,
south,1,南方的,
southern,2,南方的,
souvenir,5,紀念品,
sovereign,6,元首,
sovereignty,5,主權,
sow,5,播(種),
space,1,空間,
spade,4,鏟,
spaghetti,3,義大利麵條,
spare,4,多餘的；撥出,
sparkle,5,閃耀,
sparrow,6,麻雀,
speak,1,說話,
speaker,2,演講者,
special,1,特別的,
species,4,種類,
specific,3,明確的,
spectacular,5,壯觀的,
speculate,5,推測；投機,
speech,2,演講,
speed,2,速度；急行,
spell,1,拼寫,
spelling,2,拼寫能力,
spend,1,花費,
spice,3,香料；加香料於,
spider,2,蜘蛛,
spill,3,溢出；濺出,
spinach,3,菠菜,
spirit,2,精神；心靈,
spiritual,4,精神的；心靈的,
spit,3,口水；吐,
spite,3,惡意,
splash,3,飛澱(聲),
splendid,4,輝煌的,
split,4,裂縫；(使)裂開,
spoil,3,破壞,
sponsor,5,贊助(者),
spontaneous,6,自發的,
spoon,2,匙；用匙舀,
sport,2,運動,
sportsman/sportswoman,6,運動員,
spouse,5,配偶,
spray,3,噴；濺散,
spread,2,擴展,
spring,1,春天,
spur,6,馬刺；激勵,
spy,3,間諜；秘密監視,
squad,5,爭吵,
square,1,四方的,
squeeze,3,壓；擠,
squirrel,3,松鼠,
stab,4,刺；戳,
stability,5,穩定性,
stable,3,穩定的,
stack,5,使成堆,
stadium,3,露天)運動場,
stage,2,舞臺；上演,
stagger,6,蹣跚,
stair,1,樓梯,
stale,3,不新鮮的,
stall,5,攤位,
stamp,2,郵票；跺腳,
stand,1,攤位；站,
standard,2,標準,
staple,6,釘書針；主要的,
star,1,星；明星,
stare,3,瞪眼,
start,1,開始,
startle,5,使大吃一驚,
starve,3,使)挨餓,
state(ment),2,狀態,
statesman,6,政治家,
station,1,車站,
stationary,6,靜止的,
stationery,6,文具,
statistical,5,統計(學)的,
statue,3,雕像,
stature,6,高水平；身材,
status,4,社會地位,
statute,6,法令,
stay,1,停留,
steady,3,穩固的,
steak,2,牛排,
steal,3,偷,
steam,3,蒸汽,
steel,2,鋼鐵,
steep,3,陡峭的,
steer,5,駕駛,
step,2,腳步；走,
stepchild,6,妻與前夫(或夫與前妻)所生的孩子,
stereo,4,立體聲；立體音響器材,
stereotype,5,老套,
stick,2,刺入,
sticky,3,黏的,
stiff,3,硬的,
still,1,靜止的；仍然,
stimulation,6,刺激,
stimulus,5,刺激(物),
sting,3,刺傷(處)；刺,
stingy,4,小氣的,
stir,3,攪動,
stocking(s),4,長襪,
stomach,3,胃,
stone,2,石頭,
stool,3,凳子,
stop,1,車站；停止,
storage,5,儲存,
store,1,店鋪；儲存,
storm,2,暴風雨；猛烈攻擊,
stormy,3,有暴風雨的,
story,1,故事,
stove,3,火爐,
straight,1,筆直的,
straighten,5,清理,
strain,5,扭傷,
strange,1,奇怪的,
stranger,2,陌生人,
strategic,5,戰略(性)的,
strategy,3,策略,
straw,3,稻草；麥桿,
strawberry,2,草莓,
stream,2,小河,
street,1,街道,
strength,3,力氣,
strengthen,4,加強,
stress,2,壓力,
stretch,2,伸展,
strict,2,嚴格的,
stride,6,邁大步走,
strike,2,罷工；猛然攻擊,
string,1,細繩,
strive,4,奮鬥,
stroke,4,一擊,
strong,1,強壯的,
structural,5,結構上的,
structure,3,結構,
struggle,2,掙扎；努力,
stubborn,3,固執的,
student,1,學生,
studio,3,工作室,
study,1,學業,
stuff,3,材料,
stupid,1,愚蠢的,
sturdy,5,強健的,
style,2,風格,
subject,1,主題,
subjective,6,主觀的,
submarine,4,潛水艇,
submit,5,提交,
subscribe,6,訂購,
subsidy,5,補貼,
substance,3,物質,
subtract,3,減掉,
suburb,3,郊區,
succeed,2,達成,
success,2,成功,
successful,1,成功的,
successive,6,連續的,
such,2,如此的,
suck,3,吸；吮,
sudden,2,突然的,
suffer,3,遭受,
sufficient,3,充足的,
suffocate,6,使)窒息而死,
sugar,1,糖,
suggest,2,建議,
suggestion,4,提議,
suicide,3,自殺,
suit,2,一套衣服,
suitable,2,合適的,
suitcase,6,手提箱,
sum,3,總數,
summarize,4,概述；總結,
summary,3,摘要,
summit,3,山頂,
summon,6,召喚,
sun,1,太陽；曬太陽,
sunny,1,陽光充足的,
super,2,極好的,
superb,5,極好的,
superficial,6,表面(皮)的,
superintendent,6,監護人；警長,
superior,3,上等的,
superiority,6,優越,
supermarket,1,超級市場,
superstition,5,迷信,
superstitious,6,迷信的,
supervise,5,監督,
supervisor,5,監督人,
supper,2,晚餐,
supplement,6,補充,
supply,2,供應,
support,2,支持,
suppose,2,猜想,
supposedly,5,據推測,
suppress,6,鎮壓,
sure,1,確信的,
surface,2,表面,
surge,6,洶湧向前,
surgeon,4,外科醫師,
surgery,4,外科(手術),
surname,6,姓,
surprise,1,驚訝；使驚奇,
surprised,1,感到驚奇的,
surrender,4,投降,
surround,3,圍繞,
surroundings,4,環境,
survey,3,調查；審視,
survival,2,殘存,
survive,2,悻存,
survivor,3,生還者,
suspension,6,中止,
suspicion,3,懷疑,
suspicious,4,猜疑的,
swallow,2,燕子,
swan,3,天鵝,
sway,4,使)搖動,
swear,3,發誓,
sweat,3,汗水；出汗,
sweater,2,毛線衫,
sweep,2,清掃；打掃,
sweet,1,甜的,
swift,3,迅速的,
swim,2,游泳,
swing,2,鞦韆；搖擺,
switch,2,開關；轉變,
sword,3,劍,
syllable,4,音節,
symbol,2,象徵,
symmetry,6,對稱(性),
sympathetic,4,有同情心的,
sympathize,6,同情,
sympathy,4,同情心,
symphony,6,交響樂,
synonym,6,同義詞,
system,2,系統,
systematic,4,有系統的,
table,1,桌子,
tablet,3,藥片,
tackle,5,處理,
tag,3,標籤,
tail,1,尾巴,
tailor,3,裁縫師,
take,1,拿(走),
tale,2,故事,
talent,3,天賦,
talkative,3,健談的,
tall,1,高的,
tame,3,馴∣服的,
tan,6,使)曬黑,
tangerine,3,橘子,
tank,3,大容器,
tap,3,塞子；輕敲,
tape,1,錄音帶,
target,2,靶子；對·瞄準,
task,2,任務,
taste,1,味覺；品嚐,
tasty,3,美味的,
tax,2,稅；對…微稅,
tea,1,茶,
teach,1,教導,
teacher,1,教師,
team,1,隊,
tear,2,眼淚,
technical,3,技術性的,
technician,4,技術人員,
technique,3,技術,
technological,4,工業技術的；科技的,
technology,2,工業技術；(一門)科技,
teenager,1,青少年,
telegraph,4,電報,
telephone/phone,1,電話,
telescope,4,望遠鏡,
television/TV,1,電視機,
tell,1,告訴,
teller,6,講故事者；銀行出納員,
temper,3,脾氣,
temperature,2,溫度,
temple,1,廟宇,
temporary,3,暫時的,
tempt,5,慫恿,
temptation,5,誘惑,
tenant,6,房客,
tend,3,有…的傾向,
tendency,4,癖好,
tender,3,嫩的,
tennis,1,網球(運動),
tense,4,緊張的,
tension,4,緊張,
tent,3,帳篷,
tentative,6,試驗性的,
terminal,5,終點；總站,
terrace,6,陽臺,
terrible,1,可怕的,
terrific,3,極好的；嚇人的,
terrify,5,使驚恐,
territory,3,領土,
test,1,小考；考驗,
testify,5,作證,
text,2,本文,
textbook,2,教科書,
than,1,比；比較,
thank,1,感謝,
thankful,3,感謝的,
theater,1,戲院,
theft,5,偷竊,
theme,4,主題,
then,1,那時,
theoretical,5,理論(上)的,
theory,3,理論,
therapist,5,治療專家,
there,1,那裡,
therefore,2,因此,
these,1,這些,
thesis,5,論文,
thick,1,厚的,
thief,2,小偷,
thigh,5,大腿,
thin,1,薄的,
thing,1,束西,
think,1,想,
third,1,第三,
thirst,3,口渴,
thirsty,2,口渴的,
thorough,4,徹底的,
those,1,那些,
though,1,然而；雖然,
thought,2,思想,
thoughtful,4,體貼的；沉思的,
thousand,1,一千,
thread,3,線；穿線於,
threat,3,威脅,
threaten,3,恐嚇,
threshold,5,門檻；開端,
thrill,5,使激動；興奮,
thrive,5,興旺,
throat,1,喉嚨,
through,1,通過,
throughout,2,遍及,
throw,1,投；扔,
thumb,3,拇指,
thunder,2,雷聲；打雷,
thus,2,這樣,
ticket,1,票,
tide,3,潮汐,
tidy,1,整潔的,
tie,1,領帶,
tiger,1,老虎,
tight,3,緊的；緊緊地,
tighten,3,使)繃緊,
till,2,直到,
timber,3,木材,
time,1,時間,
timid,4,膽小的,
tiny,2,非常小的,
tip,1,小費,
tire,2,輪胎,
tired,1,疲倦的,
tiresome,6,令人厭煩的,
tissue,2,組織,
title,2,標題,
toast,2,吐司；烤；烘,
tobacco,3,煙草,
today,1,今天,
toe,1,腳趾,
tofu,2,豆腐,
together,1,一起,
toilet,1,洗手間；廁所,
token,6,記號,
tolerate,4,容忍,
toll,5,通行費,
tomato,1,蕃茄,
tomb,4,墳,
tomorrow,1,明天,
ton,3,噸,
tone,2,音調,
tongue,2,舌(頭),
tonight,1,今晚,
tool,1,工具,
tooth,1,牙齒,
toothbrush,2,牙刷,
top,1,頂端的；頂部,
topic,1,題目,
tortoise,4,陸)龜,
torture,4,拷打；折磨,
toss,3,扔；擲,
total,1,完全的；總數,
touch,1,觸覺；觸摸,
tough,3,堅韌的,
tour,2,旅遊,
tourism,3,觀光業,
tourist,3,觀光客,
tournament,5,錦標賽,
tow,3,拖,
toward/towards,2,向,
towel,1,毛巾,
tower,3,塔樓；屹立,
town,1,城鎮,
toxic,5,有毒的,
toy,1,玩具；玩弄,
trace,3,蹤跡；追溯,
track,2,軌道；追蹤,
trade,2,貿易,
tradition,2,傳統,
traditional,2,傳統的,
traffic,1,交通,
tragedy,4,悲劇,
tragic,4,悲慘的,
train,1,火車,
transfer,4,調動,
transformation,5,轉變,
transit,5,運輸,
transition,5,過渡(期),
translate,4,翻譯,
translation,4,翻譯,
translator,4,翻譯者,
transmission,5,傳播,
transmit,6,傳播,
transplant,6,移植,
transport,3,運輸(系統),
trauma,5,精神創傷；外傷,
travel,2,旅行,
traveler,3,旅行者,
tray,3,盤子,
treasure,2,金銀財寶；珍惜,
treat(ment),1,請客；對待,
tree,1,樹,
tremble,4,發抖,
tremendous,4,極大的,
trend,3,趨勢,
trial,2,審判,
triangle,2,三角形,
tribe,3,部落,
trick,2,詭計；欺騙,
tricky,3,狡猾的,
trigger,5,扳機；引發,
trim,5,修剪,
trip,1,旅行,
triumph,4,勝利；戰勝,
trivial,5,瑣碎的,
troop,3,部隊,
trophy,5,獎品,
tropical,3,熱帶的,
trouble,1,憂慮,
troublesome,4,令人討厭的,
truck,1,卡車；用卡車裝運,
TRUE,2,真實的,
trumpet,3,喇叭；鼓吹,
trunk,3,樹幹,
trust,2,信任,
truth,2,事實,
try,1,嘗試,
tub,3,浴缸；盆,
tube,2,管子,
tuition,5,學費,
tumble,4,跌倒,
tumor,5,腫瘤,
tune,3,曲調,
tunnel,3,隧道,
turmoil,6,混亂,
turn,1,轉動,
turtle,2,海)龜,
tutor,3,家庭教師,
twice,1,兩次,
twig,4,細枝,
twin,3,孿生子之一,
twinkle,6,閃爍,
twist,3,彎曲；扭曲,
type,1,類型,
typhoon,2,颱風,
typical,2,典型的,
ugly,2,醜陋的,
umbrella,2,雨傘,
uncle,1,伯父,
under,1,在…下面,
underestimate,6,低估,
undergo,5,接受；經歷,
undergraduate,5,大學肄業生,
undertake,5,承擔,
underwear,3,內衣,
unemployment,5,失業人數,
uniform,1,相同的；制服,
unify,6,統一,
union,3,結合,
unit,2,單位,
unite,3,合併,
unity,3,統一,
universe,2,宇宙,
university,2,大學,
unless,2,除非,
unlock,5,開啟,
unprecedented,5,前所未有的,
until,1,直到…時,
up,1,向上地,
upgrade,5,提升,
upper,2,較高的,
upset,2,心煩的；使生氣,
upstairs,2,在樓上,
urban,3,城市的,
urge,4,衝動；催促,
urgency,6,緊急,
urgent,4,緊急的,
usage,4,使用方法,
use,1,益處；使用,
used,2,舊的,
useful,1,有用的,
usher,6,迎賓員,
usual,2,通常的,
utensil,6,器皿,
vacancy,4,空位,
vacant,3,空的,
vacation,2,假期,
vaccine,6,疫苗,
vacuum,5,真空；空虛(感),
vain,4,無效的,
valley,2,山谷,
valuable,2,珍貴的,
value,2,價值；估價,
vanilla,6,香草,
vanish,3,消失,
vanity,6,自負,
vapor,6,水蒸氣,
variable,5,易變的,
variation,5,變化,
variety,3,多樣化,
various,3,各式各樣的,
vary,3,變化,
vase,3,花瓶,
vast,4,廣闊的,
vegetable,1,蔬菜,
vegetarian,4,素食者,
vehicle,3,車輛,
veil,6,面紗,
venture,5,冒險(行為)；投機,
verbal,5,口頭的,
verdict,5,判決,
versatile,6,多才多藝的,
verse,3,詩節,
vertical,5,垂直的,
very,1,非常,
via,5,取道,
viable,5,切實可行的,
vibration,6,振動,
vicious,5,惡意的,
victim,3,受害者,
victory,2,勝利,
video,1,錄影帶,
view,2,景色；看,
vigor,6,精力,
villa,6,別墅,
village,2,村莊,
villain,6,反派角色,
vine,6,葡萄(藤),
vinegar,5,醋,
vineyard,6,葡萄園,
violate,4,違背；侵犯,
violence,3,暴力,
violent,3,兇暴的,
violet,3,紫羅蘭,
violin,1,小提琴,
virus,4,病毒,
visa,5,簽證,
visible,3,看得見的,
vision,3,視力,
visit,1,探望,
visitor,1,探訪者,
visual,4,視覺的,
vital,4,維持生命所必需的,
vitamin,3,維他命,
vivid,3,生動的,
vocabulary,3,詞彙,
vocal,5,發音的,
vocation,6,職業,
voice,1,聲音；表達,
volcano,5,火山,
volleyball,3,排球,
volume,3,音量,
voluntary,4,自願的,
volunteer,4,志願者；自願,
vomit,5,嘔吐,
vote,2,投票,
voter,3,選民,
vow,5,誓言,
vowel,6,母音,
voyage,4,航行,
vulnerable,5,脆弱的,
wagon,3,四輪運貨馬車,
waist,2,腰,
wait,1,等候,
waiter/waitress,2,侍者,
wake,1,醒來,
waken,4,弄醒,
walk,1,走,
wall,1,牆,
wallet,2,皮夾子,
walnut,6,胡桃(樹),
wander,3,徘徊(於),
want,1,想要,
warn,3,警告,
warrant,6,搜查令,
warrior,5,戰士,
wash,2,洗滌,
waste,2,浪費,
watch,1,手錶,
water,1,水,
waterfall,3,瀑布,
watermelon,2,西瓜,
wave,1,波；揮動,
wax,3,蠟,
way,1,路,
weak,1,虛弱的,
weaken,3,削弱,
wealth,2,財富,
wealthy,3,富裕的,
weapon,3,武器,
wear,1,穿；戴,
weary,6,筋疲力竭的,
weather,1,天氣,
weave,3,紡織,
web,3,網,
wedding,2,婚禮,
weed,3,雜草,
week,1,週,
weekday,2,工作日,
weekend,1,週末,
weekly,3,一週一次的,
weep,3,哭泣,
weigh,2,稱…的重量,
weight,2,重量,
welcome,1,歡迎,
welfare,4,福利,
well,1,很好地,
west,1,西方的,
western,2,西方世界,
wet,1,溼的,
whale,2,鯨,
what,1,什麼,
whatever,2,任何的；無論什麼,
whatsoever,5,任何的,
wheat,3,小麥,
wheel,2,輪子；旋轉,
wheelchair,5,輪椅,
when,1,那時；什麼時候,
whenever,2,無論什麼時候；每當,
where,1,在哪裡；哪裡,
whereabouts,5,在哪兒,
wherever,2,無論到哪裡,
whether,1,是否,
which,1,哪一個,
while,1,當…的時候,
whisper,2,低語,
whistle,3,哨子；吹口哨,
white,1,白色的,
who,1,誰,
whoever,2,無論是誰,
whole,2,全部的,
wholesale,6,批發；大批的,
whom,2,誰,
whose,1,誰的,
why,1,為什麼,
wicked,3,邪惡的,
wide,1,寬的,
widen,3,使)變寬,
width,2,寬度,
wife,1,妻子,
wild,2,野生的,
wilderness,5,荒野,
will,1,意志力,
willing,2,願意的,
win,1,勝利；獲勝,
wind,1,風,
window,1,窗,
windy,2,多風的,
wine,2,葡萄酒,
wing,2,翅膀；飛行,
wipe,3,擦v,
wire,2,金屬線,
wisdom,3,智慧,
wise,1,聰明的,
wish,1,希望,
witch/wizard,4,女巫,
with,1,與,
withhold,6,保留,
within,2,在…之內,
without,1,沒有,
witness,4,目擊者,
woe,6,悲傷,
wolf,2,狼,
woman,1,女人,
wonder,2,想要知道,
wonderful,1,極好的,
wood(s),2,樹林,
